college_code,department,Unnamed: 0,seat_no,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
124:MGMCET,INFORMATION TECHNOLOGY ENGINEERING,36948.637931034486,30382523.431034483,47.172413793103445,16.637931034482758,16.75862068965517,12.706896551724139,43.86206896551724,17.844827586206897,13.189655172413794,40.96551724137931,16.862068965517242,17.103448275862068,11.948275862068966,44.93103448275862,17.25862068965517,12.362068965517242,5.546034482758621,5.641379310344829,5.965344827586206,5.84,6.686034482758619,6.854137931034484,6.089655172413795
124:MGMCET,MECHANICAL,9688.857142857143,31445939.22077922,44.857142857142854,20.2987012987013,20.844155844155843,15.12987012987013,47.97402597402598,20.350649350649352,14.324675324675324,49.298701298701296,19.48051948051948,19.753246753246753,13.233766233766234,52.54545454545455,19.467532467532468,15.909090909090908,6.9057142857142875,6.724025974025971,6.4822077922077925,6.8074025974025965,7.30805194805195,8.00207792207792,7.038701298701297
126:SAKEC,COMPUTER ENGINEERING,36498.98501872659,21022658.041198503,50.947565543071164,17.782771535580526,18.10861423220974,13.430711610486892,51.8689138576779,19.853932584269664,14.808988764044944,45.662921348314605,19.46441947565543,17.584269662921347,15.752808988764045,45.79026217228464,19.56928838951311,13.925093632958802,6.255056179775277,6.40247191011236,6.60378277153558,6.89816479400749,7.42816479400749,7.901348314606743,6.915468164794013
126:SAKEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,28672.310344827587,10181442.310344828,50.44827586206897,20.03448275862069,19.137931034482758,11.758620689655173,49.172413793103445,20.0,13.827586206896552,50.758620689655174,20.344827586206897,19.620689655172413,11.931034482758621,40.51724137931034,17.724137931034484,12.068965517241379,6.96758620689655,6.839655172413793,7.45,7.034827586206895,6.6113793103448275,7.619655172413793,7.087586206896551
126:SAKEC,ELECTRONICS ENGINEERING,36937.4649122807,28672864.01754386,39.53508771929825,19.271929824561404,19.06140350877193,11.929824561403509,47.780701754385966,19.614035087719298,12.201754385964913,42.19298245614035,20.17543859649123,19.18421052631579,14.052631578947368,45.32017543859649,20.17543859649123,13.605263157894736,5.91333333333333,5.9105263157894745,6.160000000000003,6.1780701754386005,6.328508771929825,7.224824561403514,6.286666666666664
126:SAKEC,INFORMATION TECHNOLOGY ENGINEERING,39227.387931034486,37460900.26724138,48.35344827586207,19.99137931034483,19.732758620689655,15.379310344827585,45.38793103448276,20.53448275862069,14.155172413793103,42.724137931034484,21.31896551724138,19.71551724137931,16.46551724137931,46.189655172413794,20.53448275862069,16.95689655172414,6.793189655172411,6.902327586206897,6.888793103448278,7.117241379310344,7.512241379310345,7.921206896551723,7.189741379310346
174:RAIT,COMPUTER ENGINEERING,36691.069306930694,20384310.495049506,53.23762376237624,21.128712871287128,20.287128712871286,14.445544554455445,55.118811881188115,20.900990099009903,15.594059405940595,48.64356435643565,19.88118811881188,19.435643564356436,13.465346534653465,51.56435643564357,20.475247524752476,13.772277227722773,7.34920792079208,7.342277227722772,7.885148514851486,7.8970297029703005,7.906930693069309,8.330297029702969,7.785742574257424
174:RAIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,28868.581395348836,10181638.581395349,51.81395348837209,21.127906976744185,20.627906976744185,12.430232558139535,50.24418604651163,19.872093023255815,12.720930232558139,48.91860465116279,19.825581395348838,20.697674418604652,13.732558139534884,45.18604651162791,20.093023255813954,12.918604651162791,6.705465116279073,6.748023255813951,7.506744186046512,6.890813953488371,7.105116279069765,7.928139534883723,7.148023255813955
174:RAIT,ELECTRONICS ENGINEERING,36665.851851851854,31213608.388888888,44.51851851851852,19.104938271604937,18.549382716049383,12.62962962962963,51.4320987654321,19.45679012345679,12.135802469135802,46.401234567901234,18.40432098765432,19.0,13.753086419753087,49.52160493827161,19.512345679012345,12.493827160493828,6.6874074074074095,6.602222222222225,6.959876543209871,6.9837037037037035,6.959135802469132,7.490925925925936,6.947901234567898
174:RAIT,INFORMATION TECHNOLOGY ENGINEERING,38787.835820895525,35524214.97014926,50.35820895522388,21.044776119402986,20.328358208955223,12.417910447761194,48.71641791044776,20.62686567164179,13.417910447761194,46.940298507462686,20.029850746268657,19.16417910447761,12.119402985074627,49.985074626865675,20.28358208955224,12.985074626865671,6.9692537313432865,7.0997014925373145,7.671044776119402,7.602985074626866,7.602089552238804,7.889701492537314,7.473432835820897
174:RAIT,INSTRUMENTATION ENGINEERING,57887.88888888889,32928122.626262628,41.18181818181818,18.86868686868687,17.505050505050505,12.191919191919192,50.898989898989896,18.90909090909091,12.646464646464647,52.39393939393939,19.31313131313131,17.363636363636363,12.171717171717171,46.323232323232325,19.92929292929293,11.878787878787879,6.8757575757575715,6.9856565656565675,7.052424242424242,6.605757575757575,7.144141414141414,7.532828282828284,7.033636363636366
17:BVCE,COMPUTER ENGINEERING,36033.04878048781,19261282.707317073,52.46341463414634,20.829268292682926,21.463414634146343,17.853658536585368,54.58536585365854,20.390243902439025,16.902439024390244,47.707317073170735,20.317073170731707,19.853658536585368,14.024390243902438,47.4390243902439,20.658536585365855,13.951219512195122,6.590975609756098,6.616097560975608,7.72878048780488,7.718292682926829,8.000975609756095,8.34731707317073,7.501707317073169
17:BVCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,28386.0,10181156.0,49.10204081632653,18.408163265306122,16.46938775510204,13.46938775510204,44.51020408163265,17.040816326530614,12.122448979591837,44.224489795918366,18.551020408163264,18.551020408163264,12.448979591836734,41.91836734693877,20.714285714285715,12.571428571428571,6.430408163265307,6.316326530612246,7.090816326530612,6.525510204081633,6.930612244897961,7.442244897959184,6.791020408163266
17:BVCE,INFORMATION TECHNOLOGY ENGINEERING,37669.61538461538,33234419.46153846,49.743589743589745,20.82051282051282,20.17948717948718,15.205128205128204,46.84615384615385,18.46153846153846,12.41025641025641,43.53846153846154,19.897435897435898,19.076923076923077,13.58974358974359,48.23076923076923,21.205128205128204,13.974358974358974,6.294358974358973,6.605641025641026,7.111025641025644,6.637948717948719,7.277179487179487,7.64897435897436,6.93
17:BVCE,INSTRUMENTATION ENGINEERING,57771.55172413793,32730539.55172414,42.672413793103445,20.32758620689655,16.413793103448278,10.5,50.10344827586207,20.43103448275862,11.10344827586207,51.0,19.155172413793103,18.03448275862069,11.844827586206897,46.13793103448276,19.93103448275862,12.913793103448276,6.51758620689655,6.4001724137931015,6.520689655172413,6.898275862068965,6.94241379310345,7.541206896551724,6.804310344827588
17:BVCE,MECHANICAL,9241.471698113208,31886354.0,50.43396226415094,21.245283018867923,19.339622641509433,12.377358490566039,50.9811320754717,20.660377358490567,15.754716981132075,50.56603773584906,19.962264150943398,19.830188679245282,16.11320754716981,51.509433962264154,21.37735849056604,18.28301886792453,8.251509433962262,7.784905660377359,7.6533962264150945,7.5739622641509445,7.827924528301888,8.347169811320754,7.90679245283019
237:TEC,COMPUTER ENGINEERING,37026.055118110235,22781514.897637796,51.45669291338583,21.275590551181104,20.543307086614174,15.669291338582678,54.37795275590551,19.15748031496063,14.937007874015748,46.889763779527556,19.755905511811022,20.31496062992126,15.409448818897637,46.22834645669291,20.20472440944882,13.543307086614174,6.397165354330708,6.81330708661417,7.477874015748031,7.685039370078741,7.783307086614173,8.148740157480315,7.38535433070866
237:TEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29075.837837837837,10181844.837837838,51.67567567567568,21.83783783783784,19.216216216216218,16.64864864864865,48.513513513513516,16.62162162162162,9.567567567567568,49.351351351351354,16.864864864864863,17.72972972972973,15.108108108108109,44.37837837837838,20.72972972972973,13.891891891891891,6.3835135135135115,6.07054054054054,6.612702702702702,6.78054054054054,6.935675675675677,7.8229729729729724,6.7686486486486475
237:TEC,ELECTRONICS ENGINEERING,35876.14864864865,36543114.783783786,44.270270270270274,16.43243243243243,15.594594594594595,10.054054054054054,48.08108108108108,19.64864864864865,11.027027027027026,43.4054054054054,18.216216216216218,18.0,11.108108108108109,46.78378378378378,19.864864864864863,9.324324324324325,6.194054054054055,5.950270270270271,6.076216216216216,6.358648648648651,6.542702702702703,6.972432432432432,6.349729729729731
237:TEC,INFORMATION TECHNOLOGY ENGINEERING,37600.13953488372,31276502.93023256,52.883720930232556,21.627906976744185,21.13953488372093,16.325581395348838,48.18604651162791,19.697674418604652,11.418604651162791,46.906976744186046,22.069767441860463,20.488372093023255,15.209302325581396,48.58139534883721,21.3953488372093,15.348837209302326,6.308837209302326,6.683953488372091,6.963488372093024,7.260465116279071,7.626511627906978,8.04627906976744,7.149302325581396
237:TEC,MECHANICAL,9011.323529411764,33731033.823529415,48.26470588235294,19.88235294117647,20.764705882352942,17.5,48.23529411764706,18.91176470588235,18.676470588235293,53.88235294117647,20.41176470588235,19.735294117647058,17.764705882352942,51.294117647058826,20.058823529411764,16.852941176470587,7.633823529411765,7.716470588235294,7.622647058823528,7.5588235294117645,8.396176470588236,8.416470588235297,7.891470588235294
238:TSEC,COMPUTER ENGINEERING,37183.5625,22421629.3625,55.35,19.9125,19.875,14.6875,56.85,21.4125,12.6625,50.325,19.85,18.05,12.4125,51.2375,20.675,15.25,7.759500000000003,7.564750000000001,7.90625,8.258375,7.795,8.329374999999997,7.936250000000003
238:TSEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29174.545454545456,10181943.545454545,56.90909090909091,23.454545454545453,22.545454545454547,18.181818181818183,51.63636363636363,19.454545454545453,15.636363636363637,53.36363636363637,22.0,20.272727272727273,16.454545454545453,46.72727272727273,21.09090909090909,17.363636363636363,8.447272727272727,8.876363636363637,9.213636363636365,9.080909090909092,8.053636363636361,8.52727272727273,8.700909090909091
238:TSEC,INFORMATION TECHNOLOGY ENGINEERING,38220.970588235294,32881242.147058822,51.1764705882353,18.470588235294116,19.75,17.205882352941178,50.029411764705884,18.985294117647058,13.661764705882353,45.61764705882353,22.11764705882353,21.147058823529413,13.735294117647058,50.60294117647059,20.441176470588236,15.294117647058824,7.508970588235297,7.596911764705883,7.60279411764706,7.888235294117645,7.640147058823529,8.001029411764707,7.707058823529413
356:PVPPCE,COMPUTER ENGINEERING,38656.16483516483,40257145.83516484,49.83516483516483,20.934065934065934,20.384615384615383,12.967032967032967,52.16483516483517,21.45054945054945,15.384615384615385,46.45054945054945,21.703296703296704,21.46153846153846,14.428571428571429,47.362637362637365,20.53846153846154,13.406593406593407,5.892197802197802,6.377252747252748,6.651538461538461,7.39802197802198,7.493626373626374,8.005714285714287,6.970769230769232
356:PVPPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29232.636363636364,10182001.636363637,45.54545454545455,20.545454545454547,20.181818181818183,11.909090909090908,46.90909090909091,20.727272727272727,10.818181818181818,45.72727272727273,19.818181818181817,19.0,10.909090909090908,44.36363636363637,21.454545454545453,13.363636363636363,5.388181818181818,4.967272727272728,5.443636363636363,5.368181818181818,6.439999999999999,7.615454545454546,5.870000000000001
356:PVPPCE,ELECTRONICS ENGINEERING,35543.42592592593,38695778.03703704,41.18518518518518,17.40740740740741,17.59259259259259,12.222222222222221,48.370370370370374,19.296296296296298,9.814814814814815,44.25925925925926,19.59259259259259,18.074074074074073,11.333333333333334,46.0,19.462962962962962,12.481481481481481,5.211481481481481,5.329999999999999,5.55185185185185,6.681111111111109,6.443333333333335,7.199999999999998,6.07037037037037
356:PVPPCE,INFORMATION TECHNOLOGY ENGINEERING,43431.58064516129,49389036.258064516,46.225806451612904,18.548387096774192,15.96774193548387,11.82258064516129,42.564516129032256,19.483870967741936,11.14516129032258,43.903225806451616,19.612903225806452,17.806451612903224,14.080645161290322,47.08064516129032,20.322580645161292,16.322580645161292,5.902580645161291,6.368225806451612,6.80774193548387,6.576129032258062,7.140806451612901,7.415645161290322,6.70274193548387
366:VESIT,COMPUTER ENGINEERING,37140.46206896552,17955135.579310346,53.50344827586207,20.337931034482757,20.020689655172415,12.944827586206896,52.682758620689654,21.06896551724138,16.862068965517242,49.275862068965516,20.655172413793103,20.90344827586207,14.46896551724138,48.6551724137931,20.593103448275862,15.03448275862069,7.188758620689656,7.693931034482761,8.181655172413796,8.25448275862069,8.026758620689657,8.233517241379312,7.930551724137935
366:VESIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29384.863636363636,10182153.863636363,51.04545454545455,20.48181818181818,19.69090909090909,14.736363636363636,51.74545454545454,20.19090909090909,12.418181818181818,51.5,21.40909090909091,19.663636363636364,14.209090909090909,45.85454545454545,20.40909090909091,15.463636363636363,7.546545454545454,7.491818181818181,8.562818181818184,7.919727272727269,7.387272727272731,8.022181818181817,7.822545454545455
366:VESIT,ELECTRONICS ENGINEERING,36155.2012987013,36062973.246753246,50.077922077922075,19.38961038961039,19.09090909090909,13.246753246753247,51.103896103896105,21.025974025974026,14.220779220779221,49.66233766233766,20.571428571428573,20.181818181818183,15.194805194805195,50.35064935064935,20.623376623376622,15.883116883116884,7.315454545454544,7.751038961038964,8.42844155844156,8.419480519480523,7.677272727272729,7.990519480519486,7.931298701298699
366:VESIT,INFORMATION TECHNOLOGY ENGINEERING,38096.4,31731499.4,49.3,21.5,21.6,16.666666666666668,50.733333333333334,19.733333333333334,15.2,45.03333333333333,20.1,19.833333333333332,15.766666666666667,49.166666666666664,19.466666666666665,14.333333333333334,7.35733333333333,8.451666666666668,8.233666666666666,8.765333333333334,7.962999999999999,8.058333333333334,8.140000000000002
366:VESIT,INSTRUMENTATION ENGINEERING,58047.22222222222,35771802.97777778,52.13333333333333,20.6,20.066666666666666,12.933333333333334,55.08888888888889,20.933333333333334,16.8,54.91111111111111,20.133333333333333,19.177777777777777,14.71111111111111,49.08888888888889,20.644444444444446,16.133333333333333,7.803111111111112,7.726666666666665,7.854000000000001,7.596666666666668,7.89111111111111,8.41044444444444,7.881111111111112
368:WIECT,COMPUTER ENGINEERING,37036.10810810811,16449916.702702703,48.0945945945946,16.83783783783784,17.405405405405407,11.932432432432432,52.13513513513514,18.256756756756758,13.405405405405405,44.67567567567568,17.256756756756758,20.243243243243242,11.0,41.16216216216216,18.905405405405407,13.41891891891892,5.871891891891891,6.0,7.01472972972973,6.674324324324324,7.162162162162162,7.536621621621619,6.710135135135135
368:WIECT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29522.129032258064,10182291.129032258,49.54838709677419,19.516129032258064,19.70967741935484,9.548387096774194,45.87096774193548,18.93548387096774,10.741935483870968,44.03225806451613,21.35483870967742,19.322580645161292,11.516129032258064,38.87096774193548,20.64516129032258,11.096774193548388,5.856129032258063,5.775483870967743,6.111612903225806,6.163548387096774,6.356129032258065,7.4470967741935485,6.286129032258065
368:WIECT,INSTRUMENTATION ENGINEERING,58151.25,39247321.583333336,38.333333333333336,18.666666666666668,18.0,10.583333333333334,42.25,18.916666666666668,11.166666666666666,48.5,19.0,17.333333333333332,11.25,40.083333333333336,19.083333333333332,10.083333333333334,5.66,5.790833333333333,5.8275,6.085833333333333,6.503333333333333,7.0133333333333345,6.1475
385:ACPCE,COMPUTER ENGINEERING,36909.37333333334,11754420.013333334,46.986666666666665,20.76,20.813333333333333,13.253333333333334,50.53333333333333,20.36,12.706666666666667,43.68,19.413333333333334,19.44,13.426666666666666,44.28,20.493333333333332,10.386666666666667,5.646266666666669,5.753733333333333,6.370666666666667,6.792800000000001,7.254933333333336,7.7161333333333335,6.5900000000000025
385:ACPCE,ELECTRICAL ENGINEERING,48448.46,28512634.473333333,45.88666666666666,20.496666666666666,0.0,16.143333333333334,44.14,19.183333333333334,13.646666666666667,51.21666666666667,20.32,0.0,13.443333333333333,46.82,19.506666666666668,14.463333333333333,6.9117999999999995,7.096500000000001,7.3259333333333325,7.046766666666661,7.34019999999999,7.797533333333342,7.254033333333332
385:ACPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29616.742857142857,10182385.742857143,48.542857142857144,20.771428571428572,20.542857142857144,15.342857142857143,47.114285714285714,20.6,14.685714285714285,42.6,20.942857142857143,20.742857142857144,16.2,41.0,21.142857142857142,16.057142857142857,6.019714285714285,5.943142857142857,6.8754285714285714,6.235428571428572,6.993714285714283,7.883714285714286,6.659428571428572
385:ACPCE,ELECTRONICS ENGINEERING,36124.108695652176,36681222.56521739,41.08695652173913,20.130434782608695,19.869565217391305,14.652173913043478,46.04347826086956,19.652173913043477,14.478260869565217,40.17391304347826,19.82608695652174,19.0,14.26086956521739,45.21739130434783,18.391304347826086,11.91304347826087,5.4952173913043465,5.5291304347826085,6.052608695652174,6.24,6.569565217391306,7.269565217391305,6.192608695652173
385:ACPCE,INFORMATION TECHNOLOGY ENGINEERING,38036.39215686275,31348233.333333332,45.21568627450981,18.07843137254902,18.176470588235293,12.980392156862745,42.27450980392157,17.529411764705884,14.058823529411764,39.86274509803921,17.96078431372549,18.54901960784314,11.764705882352942,41.88235294117647,18.058823529411764,12.705882352941176,5.300980392156862,5.605686274509804,6.0701960784313735,6.015098039215687,6.82078431372549,7.2321568627450965,6.174313725490196
385:ACPCE,INSTRUMENTATION ENGINEERING,57984.41860465116,25911261.604651164,38.95348837209303,17.930232558139537,17.651162790697676,12.86046511627907,51.093023255813954,18.46511627906977,13.534883720930232,46.95348837209303,19.790697674418606,19.348837209302324,13.0,43.86046511627907,18.209302325581394,13.13953488372093,5.828604651162791,5.75325581395349,6.2597674418604665,5.90046511627907,6.609302325581395,7.128139534883722,6.247674418604652
385:ACPCE,MECHANICAL,10175.976744186046,30548655.372093022,45.325581395348834,18.558139534883722,18.86046511627907,13.116279069767442,45.325581395348834,20.441860465116278,15.883720930232558,48.95348837209303,19.837209302325583,17.767441860465116,14.976744186046512,47.69767441860465,20.441860465116278,14.44186046511628,7.019069767441862,6.815116279069766,7.0753488372093,7.137441860465118,7.370930232558139,7.821395348837209,7.207441860465116
390:RSCE,COMPUTER ENGINEERING,38644.71428571428,34396181.0,54.142857142857146,22.571428571428573,22.428571428571427,17.571428571428573,57.57142857142857,22.0,16.142857142857142,51.142857142857146,22.714285714285715,22.428571428571427,17.571428571428573,51.285714285714285,21.857142857142858,16.571428571428573,5.601428571428571,6.035714285714286,7.0200000000000005,7.774285714285713,8.01142857142857,8.847142857142858,7.214285714285714
390:RSCE,ELECTRICAL ENGINEERING,44629.94871794872,35249790.94871795,40.53846153846154,21.076923076923077,0.0,16.512820512820515,39.17948717948718,21.243589743589745,15.166666666666666,50.32051282051282,20.307692307692307,0.0,16.653846153846153,46.37179487179487,20.602564102564102,15.961538461538462,6.479230769230772,6.018461538461539,6.627179487179488,6.112307692307692,7.100256410256408,7.853461538461539,6.700384615384615
390:RSCE,MECHANICAL,8444.031746031746,35903361.03174603,42.07936507936508,19.96825396825397,18.206349206349206,14.26984126984127,43.36507936507937,20.603174603174605,13.301587301587302,43.857142857142854,20.015873015873016,15.936507936507937,15.206349206349206,47.36507936507937,19.96825396825397,15.079365079365079,6.768095238095238,6.476190476190477,6.633809523809526,6.584126984126985,6.819047619047619,7.657777777777778,6.823968253968252
403:SIGCE,COMPUTER ENGINEERING,37495.929824561405,18545486.59649123,46.526315789473685,17.49122807017544,18.43859649122807,9.719298245614034,48.43859649122807,19.333333333333332,13.508771929824562,41.49122807017544,19.56140350877193,21.473684210526315,13.421052631578947,43.80701754385965,17.842105263157894,13.807017543859649,5.63140350877193,5.885789473684211,6.3784210526315785,6.833684210526317,7.07578947368421,7.43122807017544,6.540526315789473
403:SIGCE,ELECTRICAL ENGINEERING,46496.48695652174,31640819.24347826,42.721739130434784,21.286956521739132,0.0,17.556521739130435,44.22608695652174,20.504347826086956,15.678260869565218,51.55652173913043,20.191304347826087,0.0,14.73913043478261,46.095652173913045,20.52173913043478,12.373913043478261,7.07304347826087,7.195391304347825,7.340260869565217,7.443217391304347,7.326695652173912,7.8363478260869535,7.370260869565215
403:SIGCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29706.04761904762,10182475.047619049,48.76190476190476,19.666666666666668,18.571428571428573,12.19047619047619,47.857142857142854,18.857142857142858,14.761904761904763,43.95238095238095,19.80952380952381,20.428571428571427,16.047619047619047,37.333333333333336,20.904761904761905,14.380952380952381,5.568571428571428,5.467619047619047,5.914761904761905,5.867142857142857,6.852857142857142,7.752857142857142,6.237619047619048
403:SIGCE,INSTRUMENTATION ENGINEERING,58239.857142857145,39712867.5,44.642857142857146,15.428571428571429,16.535714285714285,12.392857142857142,45.892857142857146,19.142857142857142,11.107142857142858,45.75,18.821428571428573,16.107142857142858,12.857142857142858,46.357142857142854,20.321428571428573,17.071428571428573,5.9575000000000005,6.100357142857142,6.068214285714284,6.171785714285716,6.619285714285716,7.316428571428572,6.372857142857144
421:DJSCE,COMPUTER ENGINEERING,37665.643835616436,19186544.02739726,55.0,20.767123287671232,19.89041095890411,14.506849315068493,57.45205479452055,22.904109589041095,17.84931506849315,49.863013698630134,22.89041095890411,22.054794520547944,18.465753424657535,51.43835616438356,21.73972602739726,15.73972602739726,7.9363013698630125,8.160821917808217,8.726164383561649,8.881917808219178,8.358904109589039,8.593698630136982,8.443561643835618
421:DJSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29833.708333333332,10182602.708333334,52.541666666666664,22.166666666666668,21.166666666666668,15.0,52.5,20.458333333333332,17.166666666666668,56.041666666666664,21.25,19.708333333333332,12.958333333333334,47.291666666666664,21.0,16.041666666666668,8.325,8.14,8.677083333333334,8.401249999999997,7.577500000000001,8.422500000000001,8.258749999999997
421:DJSCE,ELECTRONICS ENGINEERING,37419.72222222222,30007379.14814815,52.25925925925926,19.814814814814813,19.85185185185185,11.88888888888889,57.407407407407405,21.296296296296298,16.074074074074073,49.48148148148148,21.333333333333332,20.814814814814813,14.333333333333334,53.7037037037037,21.444444444444443,14.185185185185185,7.512962962962963,8.002222222222223,8.217777777777776,8.458888888888891,7.551851851851852,8.2537037037037,8.000370370370371
421:DJSCE,INFORMATION TECHNOLOGY ENGINEERING,38207.416666666664,31731610.416666668,54.791666666666664,20.458333333333332,21.0,15.041666666666666,50.208333333333336,21.416666666666668,16.5,51.375,19.583333333333332,20.416666666666668,12.541666666666666,56.291666666666664,21.375,17.166666666666668,8.138750000000002,8.962083333333332,9.118333333333334,9.028333333333332,7.961666666666667,8.448749999999999,8.610416666666667
421:DJSCE,MECHANICAL,9681.65306122449,32534394.93877551,50.40816326530612,21.387755102040817,20.612244897959183,13.571428571428571,51.55102040816327,22.224489795918366,15.959183673469388,53.59183673469388,21.387755102040817,21.448979591836736,16.183673469387756,54.83673469387755,21.836734693877553,16.183673469387756,8.105510204081632,7.640408163265305,8.155510204081637,7.993673469387755,8.116326530612243,8.484897959183671,8.084081632653062
426:FCRIT,COMPUTER ENGINEERING,38012.36666666667,22422458.166666668,50.93333333333333,18.333333333333332,18.766666666666666,14.866666666666667,56.1,19.366666666666667,13.933333333333334,45.13333333333333,17.333333333333332,18.9,11.1,44.9,16.833333333333332,13.366666666666667,6.6143333333333345,6.626,7.346666666666668,7.359666666666666,7.705333333333333,7.9030000000000005,7.259999999999999
426:FCRIT,ELECTRICAL ENGINEERING,45345.7037037037,34247385.425925925,48.129629629629626,19.537037037037038,0.0,15.481481481481481,49.05555555555556,20.37037037037037,17.444444444444443,54.111111111111114,20.444444444444443,0.0,16.64814814814815,48.907407407407405,21.444444444444443,18.814814814814813,7.754074074074075,8.123333333333333,8.614814814814816,8.288148148148148,7.8257407407407396,8.222962962962962,8.140185185185185
426:FCRIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29931.666666666668,10182700.666666666,54.46666666666667,20.333333333333332,19.466666666666665,15.466666666666667,51.13333333333333,20.466666666666665,16.733333333333334,55.0,19.066666666666666,18.2,14.866666666666667,46.06666666666667,19.2,15.933333333333334,6.649333333333334,7.228000000000001,7.844666666666668,7.539999999999997,7.308666666666666,8.235999999999999,7.468666666666667
426:FCRIT,INFORMATION TECHNOLOGY ENGINEERING,37023.15151515151,27584833.333333332,52.21212121212121,20.96969696969697,21.303030303030305,16.818181818181817,49.36363636363637,19.303030303030305,14.181818181818182,49.54545454545455,18.757575757575758,19.484848484848484,11.606060606060606,51.06060606060606,17.757575757575758,11.727272727272727,6.914848484848485,7.5703030303030285,7.566666666666666,7.595151515151516,7.538181818181818,7.99969696969697,7.531515151515151
426:FCRIT,MECHANICAL,9711.52380952381,32800493.523809522,45.42857142857143,18.428571428571427,18.904761904761905,15.571428571428571,51.095238095238095,17.61904761904762,16.61904761904762,52.04761904761905,17.333333333333332,19.476190476190474,15.047619047619047,52.57142857142857,18.80952380952381,16.761904761904763,7.056666666666667,7.285238095238095,7.1861904761904745,7.10047619047619,7.483333333333333,7.956190476190476,7.345714285714285
428:DMCE,CIVIL,23886.916666666668,24387364.657407407,48.71296296296296,20.5,20.34259259259259,15.333333333333334,49.98148148148148,22.055555555555557,16.24074074074074,54.175925925925924,20.87962962962963,20.462962962962962,17.27777777777778,60.620370370370374,22.10185185185185,16.537037037037038,7.3020370370370395,7.301666666666666,7.503703703703703,7.638981481481481,8.507222222222223,8.479722222222218,7.789537037037038
428:DMCE,COMPUTER ENGINEERING,37716.07377049181,17488474.30327869,52.278688524590166,20.90983606557377,21.42622950819672,14.352459016393443,53.60655737704918,19.770491803278688,17.565573770491802,47.31147540983606,21.221311475409838,20.008196721311474,13.01639344262295,47.31967213114754,21.901639344262296,15.827868852459016,6.2962295081967214,6.771393442622952,7.516721311475412,8.163360655737707,7.8285245901639335,8.292377049180326,7.47901639344262
428:DMCE,ELECTRONICS ENGINEERING,37158.295918367345,31928437.0,43.57142857142857,21.959183673469386,20.387755102040817,17.020408163265305,49.12244897959184,21.571428571428573,14.285714285714286,46.204081632653065,22.306122448979593,20.040816326530614,14.244897959183673,50.775510204081634,22.244897959183675,12.938775510204081,5.674897959183673,5.758775510204084,6.440000000000004,6.6834693877551,7.019795918367349,7.81265306122449,6.566122448979596
428:DMCE,INFORMATION TECHNOLOGY ENGINEERING,37737.30718954248,29559639.307189543,49.69934640522876,17.830065359477125,18.313725490196077,13.483660130718954,45.64705882352941,18.013071895424837,11.843137254901961,43.04575163398693,20.49673202614379,19.30718954248366,12.483660130718954,45.790849673202615,17.856209150326798,13.490196078431373,5.9100653594771275,6.005424836601306,6.041176470588234,6.274379084967319,7.178888888888888,7.499803921568629,6.4852287581699315
428:DMCE,MECHANICAL,9465.157232704403,33854481.68553459,46.62264150943396,21.59748427672956,21.77987421383648,14.276729559748428,50.088050314465406,20.528301886792452,16.20125786163522,51.0314465408805,22.08805031446541,21.30188679245283,15.226415094339623,53.094339622641506,22.352201257861637,17.20754716981132,7.455220125786165,7.352201257861635,7.425786163522014,7.332704402515721,7.836981132075476,8.315471698113205,7.620817610062896
438:KGSCE,COMPUTER ENGINEERING,37902.346153846156,17928950.551282052,50.84615384615385,20.602564102564102,21.53846153846154,16.166666666666668,52.756410256410255,20.935897435897434,15.346153846153847,44.5,21.67948717948718,20.576923076923077,12.538461538461538,47.56410256410256,21.525641025641026,13.5,5.611794871794869,5.912692307692308,6.413589743589744,6.98897435897436,7.8066666666666675,8.184358974358977,6.820641025641028
438:KGSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,29985.6,10182754.6,46.1,19.7,18.4,11.3,41.3,20.5,11.0,44.3,19.7,19.6,10.7,40.1,20.5,9.0,5.803000000000001,5.726,6.478,5.849,6.378,7.231,6.246
438:KGSCE,INFORMATION TECHNOLOGY ENGINEERING,39704.85,35641809.65,49.425,21.0,20.2,13.475,44.05,20.375,13.975,42.025,19.7,18.8,12.6,42.975,17.5,15.15,5.765000000000002,6.072000000000001,6.337,6.728999999999999,7.040249999999998,7.664750000000001,6.602500000000001
