college_code,department,seat_no,elective,result,c1,c2,c3,c4,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
461:SSJCE,MECHANICAL,14182719,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,32.0,19.0,16.0,8.0,32.0,17.0,9.0,32.0,14.0,17.0,8.0,32.0,20.0,8.0,['Diploma'],['Diploma'],4.8,4.79,5.56,5.18,5.74,6.88,5.66
466:VCET,CIVIL,6181544,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,32.0,20.0,19.0,13.0,42.0,18.0,15.0,33.0,18.0,18.0,12.0,35.0,16.0,12.0,['Diploma'],['Diploma'],5.81,6.31,6.52,6.07,6.93,7.29,6.9
466:VCET,COMPUTER ENGINEERING,7183367,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,40.0,19.0,17.0,8.0,33.0,17.0,12.0,33.0,19.0,19.0,10.0,26.0,0.0,9.0,['Diploma'],['Diploma'],4.93,5.04,5.54,5.71,6.12,6.93,5.92
466:VCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183060,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,42.0,12.0,16.0,8.0,34.0,12.0,8.0,42.0,12.0,12.0,8.0,40.0,11.0,8.0,['Diploma'],['Diploma'],5.46,4.68,5.96,5.32,6.37,6.92,5.92
466:VCET,INFORMATION TECHNOLOGY ENGINEERING,12182539,ITC8041:ENTERPRISE,P,ITC801,ITC802,ITC803,ELECTIVEII,32.0,15.0,12.0,8.0,32.0,12.0,8.0,32.0,15.0,12.0,8.0,32.0,15.0,10.0,['Diploma'],['Diploma'],5.04,4.79,5.46,5.44,6.07,6.04,5.61
466:VCET,MECHANICAL,14182798,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,32.0,13.0,15.0,8.0,34.0,15.0,8.0,32.0,11.0,10.0,8.0,32.0,15.0,9.0,['Diploma'],['Diploma'],4.91,4.34,5.07,4.64,5.11,5.92,5.53
522:RIZVI,CIVIL,6181615,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,27.0,0.0,11.0,8.0,19.0,17.0,10.0,21.0,0.0,10.0,8.0,18.0,15.0,8.0,['Diploma'],['Diploma'],4.96,4.75,4.68,4.75,5.33,5.42,5.12
522:RIZVI,COMPUTER ENGINEERING,7183447,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,32.0,12.0,13.0,11.0,35.0,18.0,11.0,25.0,0.0,18.0,9.0,23.0,15.0,13.0,['Diploma'],['Diploma'],4.5,4.46,4.8,5.75,5.48,6.59,5.71
522:RIZVI,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183138,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,32.0,12.0,14.0,12.0,32.0,15.0,12.0,32.0,14.0,14.0,8.0,32.0,14.0,14.0,['Diploma'],['Diploma'],5.08,4.68,5.41,5.61,5.78,6.73,5.95
522:RIZVI,ELECTRONICS ENGINEERING,11182143,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,32.0,20.0,18.0,11.0,29.0,3.0,16.0,23.0,20.0,19.0,12.0,21.0,20.0,13.0,['Diploma'],['Diploma'],4.62,4.25,4.61,5.0,5.41,6.71,5.32
522:RIZVI,MECHANICAL,14182942,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,32.0,15.0,16.0,9.0,38.0,15.0,14.0,37.0,17.0,13.0,10.0,32.0,20.0,14.0,['Diploma'],['Diploma'],5.83,5.79,5.81,6.0,6.37,7.12,6.28
523:RMCET,AUTOMOBILE ENGINEERING,39280080,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,35.0,12.0,14.0,11.0,34.0,14.0,9.0,35.0,14.0,15.0,8.0,32.0,18.0,8.0,['Diploma'],['Diploma'],5.38,5.29,5.3,5.07,6.0,6.44,5.85
523:RMCET,COMPUTER ENGINEERING,7183518,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,26.0,0.0,16.0,8.0,17.0,12.0,9.0,14.0,19.0,15.0,11.0,22.0,17.0,10.0,['Diploma'],['Diploma'],5.18,4.86,5.5,5.38,5.76,6.44,5.73
523:RMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183204,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,32.0,14.0,14.0,8.0,34.0,18.0,9.0,33.0,20.0,15.0,8.0,32.0,17.0,8.0,['Diploma'],['Diploma'],4.88,4.61,5.63,5.32,5.48,6.38,5.7
523:RMCET,MECHANICAL,14183024,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,32.0,16.0,13.0,8.0,33.0,17.0,10.0,32.0,17.0,13.0,8.0,36.0,17.0,9.0,['Diploma'],['Diploma'],5.67,5.43,5.26,5.46,5.96,6.36,5.84
524:MCTCE,COMPUTER ENGINEERING,7183554,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,40.0,10.0,14.0,10.0,40.0,15.0,13.0,32.0,13.0,15.0,8.0,32.0,13.0,8.0,['Diploma'],['Diploma'],5.04,4.61,5.29,5.62,5.92,6.44,5.63
524:MCTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183279,ETE801:SPEECH,P,ETC801,ETC802,ETC803,ELECTIVEII,35.0,10.0,14.0,6.0,33.0,14.0,2.0,38.0,18.0,15.0,8.0,32.0,13.0,8.0,['Diploma'],['Diploma'],4.85,4.64,5.37,5.5,5.81,6.58,5.8
524:MCTCE,INFORMATION TECHNOLOGY ENGINEERING,12182590,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,32.0,19.0,18.0,13.0,34.0,17.0,11.0,32.0,18.0,1.0,7.0,28.0,0.0,10.0,['Diploma'],['Diploma'],4.71,5.14,5.65,4.76,5.41,6.73,5.91
524:MCTCE,MECHANICAL,14183096,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,32.0,18.0,16.0,10.0,33.0,14.0,10.0,34.0,16.0,16.0,9.0,35.0,16.0,8.0,['Diploma'],['Diploma'],5.88,5.61,5.63,6.0,6.52,6.84,6.23
531:SFIT,COMPUTER ENGINEERING,7183713,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,32.0,14.0,14.0,8.0,36.0,15.0,11.0,32.0,16.0,18.0,9.0,32.0,17.0,10.0,['Diploma'],['Diploma'],4.54,4.61,4.75,5.0,6.52,6.44,5.52
531:SFIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183416,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,33.0,17.0,17.0,11.0,32.0,20.0,12.0,32.0,18.0,14.0,8.0,25.0,0.0,8.0,['Diploma'],['Diploma'],5.19,5.14,5.41,4.89,6.04,6.42,5.72
531:SFIT,INFORMATION TECHNOLOGY ENGINEERING,12182681,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,25.0,0.0,19.0,10.0,20.0,17.0,10.0,16.0,12.0,15.0,8.0,19.0,17.0,8.0,['Diploma'],['Diploma'],4.86,4.5,5.23,5.12,5.44,6.08,5.53
532:ACE,COMPUTER ENGINEERING,7183897,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,34.0,19.0,18.0,8.0,32.0,17.0,9.0,32.0,17.0,18.0,8.0,32.0,17.0,8.0,['Diploma'],['Diploma'],5.5,4.96,5.88,6.17,5.96,6.19,6.0
532:ACE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183566,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,34.0,16.0,16.0,9.0,35.0,15.0,8.0,32.0,15.0,17.0,8.0,32.0,17.0,9.0,['Diploma'],['Diploma'],5.38,4.82,5.51,4.33,5.22,6.08,5.45
532:ACE,ELECTRONICS ENGINEERING,11182219,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,32.0,17.0,15.0,9.0,38.0,17.0,8.0,32.0,17.0,16.0,10.0,32.0,17.0,8.0,['Diploma'],['Diploma'],5.35,4.57,5.14,4.63,5.44,6.04,5.48
532:ACE,INFORMATION TECHNOLOGY ENGINEERING,12182840,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,32.0,16.0,16.0,8.0,32.0,17.0,8.0,32.0,15.0,15.0,8.0,28.0,0.0,8.0,['Diploma'],['Diploma'],4.39,4.82,5.62,4.88,5.59,6.27,5.36
