college_code,department,seat_no,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
126:SAKEC,INFORMATION TECHNOLOGY ENGINEERING,29230360.040697675,51.406976744186046,19.988372093023255,20.180232558139537,15.55813953488372,47.30232558139535,20.267441860465116,14.837209302325581,44.30813953488372,21.72093023255814,20.191860465116278,17.424418604651162,46.80232558139535,20.953488372093023,16.8546511627907,6.545058139534887,6.927441860465119,7.073720930232563,7.21529069767442,7.36308139534884,7.409186046511622,7.769883720930225,8.097034883720932,7.300813953488376
174:RAIT,COMPUTER ENGINEERING,20559939.715648856,53.30343511450382,21.213740458015266,20.786259541984734,15.125954198473282,54.402671755725194,21.278625954198475,15.687022900763358,47.849236641221374,20.427480916030536,20.133587786259543,13.188931297709924,50.5706106870229,20.702290076335878,14.587786259541986,7.367251908396937,7.5412213740458,7.567919847328241,7.497290076335874,7.770572519083977,7.936049618320619,8.147022900763357,8.337557251908397,7.77116412213741
174:RAIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181625.545454545,51.20454545454545,21.426136363636363,20.857954545454547,13.471590909090908,50.82954545454545,20.164772727272727,13.0625,49.94886363636363,20.494318181818183,21.056818181818183,14.505681818181818,46.125,20.414772727272727,12.727272727272727,6.872045454545454,7.021193181818178,6.9010795454545395,6.957500000000001,7.517784090909095,7.182215909090906,7.281818181818181,8.01238636363636,7.218749999999997
174:RAIT,ELECTRONICS ENGINEERING,31856813.554973822,46.50261780104712,18.973821989528794,18.48167539267016,12.921465968586388,52.761780104712045,19.146596858638745,12.827225130890053,47.47643979057592,19.157068062827225,19.76439790575916,13.821989528795811,49.455497382198956,19.48167539267016,12.1282722513089,6.766125654450259,7.0192670157068,6.858246073298432,6.8351308900523575,7.255680628272253,7.222356020942405,7.1408115183246075,7.640706806282729,7.093036649214659
174:RAIT,INFORMATION TECHNOLOGY ENGINEERING,30611456.947136562,52.02643171806167,20.97797356828194,20.277533039647576,13.14977973568282,49.629955947136565,20.704845814977972,14.502202643171806,48.757709251101325,19.801762114537446,19.405286343612335,12.52863436123348,48.198237885462554,20.29955947136564,13.58590308370044,7.0063876651982415,7.302422907488985,6.977180616740088,7.2115418502202715,7.509118942731283,7.283348017621144,7.425991189427304,8.025947136563875,7.343656387665195
17:BVCE,COMPUTER ENGINEERING,19723016.335403726,50.94409937888199,20.782608695652176,21.4472049689441,17.788819875776397,52.161490683229815,20.13664596273292,17.273291925465838,46.130434782608695,20.25465838509317,20.130434782608695,14.024844720496894,43.316770186335404,20.62111801242236,14.372670807453416,6.75590062111801,7.069503105590064,6.970496894409938,6.958447204968945,7.450683229813667,7.687391304347824,8.080745341614906,8.134347826086957,7.389130434782608
17:BVCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181150.842105264,50.1578947368421,18.13684210526316,16.389473684210525,14.326315789473684,47.473684210526315,17.073684210526316,13.663157894736843,48.6,19.305263157894736,19.589473684210525,13.126315789473685,44.421052631578945,20.568421052631578,13.673684210526316,6.363894736842103,6.819684210526314,6.5451578947368425,6.5461052631578935,7.1721052631578965,7.001157894736844,7.292947368421051,7.697263157894734,6.929999999999997
17:BVCE,INFORMATION TECHNOLOGY ENGINEERING,31399261.77966102,49.347457627118644,21.02542372881356,20.720338983050848,16.11864406779661,46.69491525423729,18.635593220338983,13.254237288135593,43.94915254237288,20.338983050847457,19.677966101694917,14.830508474576272,45.82203389830509,21.338983050847457,14.364406779661017,6.583898305084746,6.925593220338978,6.469322033898307,6.735677966101696,7.213559322033897,6.7264406779661,7.353220338983052,7.769152542372879,6.972542372881353
17:BVCE,MECHANICAL,33730683.24226804,45.08247422680412,19.84020618556701,19.051546391752577,11.74742268041237,47.98969072164948,20.61340206185567,15.18041237113402,47.27835051546392,19.824742268041238,19.015463917525775,15.18041237113402,48.103092783505154,21.52061855670103,17.443298969072163,7.239690721649482,7.574896907216492,7.667783505154638,7.109226804123715,7.22608247422681,6.978865979381442,7.544896907216496,7.977525773195881,7.415618556701033
237:TEC,COMPUTER ENGINEERING,17390212.980861243,50.32057416267943,20.645933014354068,20.318181818181817,16.555023923444978,53.82535885167464,19.229665071770334,15.282296650717702,47.366028708133975,19.74641148325359,20.557416267942585,16.342105263157894,48.15311004784689,20.023923444976077,14.318181818181818,6.979306220095698,7.212464114832532,6.994904306220101,7.220813397129191,7.343755980861252,7.827631578947374,8.040382775119618,8.243038277511962,7.483684210526316
237:TEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181841.516129032,48.903225806451616,20.629032258064516,19.838709677419356,15.919354838709678,50.16129032258065,18.516129032258064,11.387096774193548,47.41935483870968,18.225806451612904,18.774193548387096,14.709677419354838,42.935483870967744,21.903225806451612,14.693548387096774,6.767903225806451,6.848870967741935,6.473225806451611,6.4611290322580635,6.664354838709678,6.91774193548387,7.070967741935483,7.826612903225805,6.878870967741936
237:TEC,ELECTRONICS ENGINEERING,34539449.02597403,49.01298701298701,17.532467532467532,17.155844155844157,11.7012987012987,48.857142857142854,20.571428571428573,12.246753246753247,46.16883116883117,18.61038961038961,19.064935064935064,12.857142857142858,46.74025974025974,20.766233766233768,9.974025974025974,6.587142857142857,6.8845454545454565,6.398311688311689,6.251818181818182,6.493636363636364,6.8500000000000005,6.945194805194807,7.389220779220779,6.725454545454544
237:TEC,INFORMATION TECHNOLOGY ENGINEERING,34989400.43518519,51.96296296296296,21.296296296296298,20.87962962962963,15.935185185185185,48.601851851851855,20.11111111111111,12.148148148148149,46.50925925925926,22.0,21.34259259259259,16.23148148148148,48.19444444444444,21.453703703703702,15.481481481481481,6.667592592592593,6.939166666666665,6.473796296296297,6.946296296296297,7.072499999999998,7.331666666666668,7.702407407407406,8.079444444444444,7.152222222222219
237:TEC,MECHANICAL,31003212.11627907,45.74418604651163,19.732558139534884,20.302325581395348,16.86046511627907,47.2906976744186,19.232558139534884,17.953488372093023,48.22093023255814,20.13953488372093,19.96511627906977,17.267441860465116,51.94186046511628,20.91860465116279,17.36046511627907,7.232790697674423,7.489651162790699,7.274069767441861,7.083837209302325,7.096627906976742,7.041860465116278,7.959302325581397,8.240930232558133,7.427558139534884
238:TSEC,COMPUTER ENGINEERING,19917397.126404494,53.98876404494382,19.27247191011236,20.426966292134832,15.351123595505618,55.31741573033708,21.081460674157302,13.289325842696629,48.52808988764045,19.867977528089888,19.126404494382022,13.213483146067416,51.39887640449438,20.179775280898877,15.213483146067416,7.679297752808992,7.870168539325845,7.944410112359548,7.945870786516853,7.790140449438212,8.217500000000006,8.101011235955053,8.350449438202247,7.988202247191009
238:TSEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181933.68,52.38,23.04,22.26,17.2,50.0,18.72,15.22,47.5,20.94,19.84,15.34,45.52,19.62,16.02,6.730399999999999,7.1372,7.254400000000001,7.328999999999997,7.809399999999998,7.8248000000000015,7.305999999999999,8.1356,7.4404
238:TSEC,INFORMATION TECHNOLOGY ENGINEERING,32323673.515151516,51.904761904761905,18.372294372294373,19.424242424242426,17.437229437229437,50.02164502164502,18.90909090909091,13.87012987012987,48.03896103896104,21.82251082251082,20.41125541125541,14.1991341991342,50.78787878787879,20.09090909090909,15.913419913419913,6.891774891774891,7.2064935064935085,7.196190476190478,7.420865800865802,7.392077922077923,7.611601731601732,7.609220779220783,8.101948051948051,7.429610389610389
356:PVPPCE,COMPUTER ENGINEERING,18700463.401162792,52.78488372093023,22.563953488372093,21.976744186046513,15.162790697674419,55.075581395348834,22.430232558139537,17.063953488372093,48.91279069767442,22.38953488372093,22.063953488372093,17.13372093023256,50.116279069767444,21.66860465116279,12.94767441860465,6.592441860465117,6.955813953488371,6.8628488372093,7.0943604651162815,7.40488372093023,7.954476744186047,8.179534883720928,8.507906976744186,7.4451744186046565
356:PVPPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182001.205128206,47.794871794871796,20.794871794871796,20.333333333333332,13.435897435897436,49.56410256410256,21.666666666666668,12.35897435897436,46.282051282051285,21.205128205128204,20.897435897435898,14.307692307692308,42.23076923076923,21.923076923076923,14.820512820512821,6.034358974358975,6.3217948717948715,6.59076923076923,6.623846153846155,6.699230769230767,6.33948717948718,7.13,7.904615384615383,6.705641025641027
356:PVPPCE,ELECTRONICS ENGINEERING,33313179.83018868,50.094339622641506,21.69811320754717,21.60377358490566,14.622641509433961,55.75471698113208,21.92452830188679,13.245283018867925,50.056603773584904,21.79245283018868,20.28301886792453,13.641509433962264,51.22641509433962,20.09433962264151,12.830188679245284,6.210377358490566,6.4681132075471695,6.58132075471698,6.760754716981132,7.023396226415092,7.638113207547169,7.3637735849056645,8.115849056603773,7.0207547169811315
356:PVPPCE,INFORMATION TECHNOLOGY ENGINEERING,28526553.48360656,51.295081967213115,20.098360655737704,18.918032786885245,13.237704918032787,47.59016393442623,20.311475409836067,11.688524590163935,44.81147540983606,20.87704918032787,20.172131147540984,15.51639344262295,46.80327868852459,21.368852459016395,16.016393442622952,6.1159016393442664,6.474918032786883,6.599016393442624,7.036967213114757,7.304344262295084,7.037049180327868,7.539508196721313,7.922622950819673,7.0047540983606575
366:VESIT,COMPUTER ENGINEERING,19929203.92565056,55.30483271375465,20.605947955390334,20.358736059479554,14.421933085501859,53.59851301115241,21.12825278810409,17.12267657992565,50.198884758364315,20.810408921933085,20.802973977695167,15.366171003717472,52.0817843866171,21.470260223048328,16.806691449814128,7.534516728624538,7.681468401486986,8.093122676579927,8.360390334572495,8.307211895910786,8.467973977695177,8.418736059479546,8.554163568773234,8.17789962825278
366:VESIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182129.1010101,52.39393939393939,20.272727272727273,19.252525252525253,15.252525252525253,51.97979797979798,21.242424242424242,15.464646464646465,52.17171717171717,22.0,21.171717171717173,15.363636363636363,46.06060606060606,21.2020202020202,16.404040404040405,7.415353535353532,7.326767676767673,8.009696969696972,8.46020202020202,8.696969696969695,8.495151515151518,7.774242424242422,8.246363636363638,8.053434343434343
366:VESIT,ELECTRONICS ENGINEERING,29655144.633027524,51.678899082568805,18.889908256880734,19.192660550458715,13.091743119266056,51.669724770642205,20.34862385321101,14.619266055045872,48.522935779816514,20.394495412844037,20.353211009174313,15.711009174311927,49.706422018348626,20.027522935779817,15.224770642201834,6.97669724770642,7.282706422018348,7.408119266055054,7.680321100917432,8.370137614678901,8.243532110091751,7.705458715596325,7.982752293577984,7.706972477064219
366:VESIT,INFORMATION TECHNOLOGY ENGINEERING,31890419.17073171,51.016260162601625,21.463414634146343,21.495934959349594,16.30081300813008,48.96747967479675,20.577235772357724,16.29268292682927,47.829268292682926,20.065040650406505,20.227642276422763,16.235772357723576,48.6910569105691,19.75609756097561,15.317073170731707,7.248455284552849,7.418536585365853,7.668130081300812,8.614552845528454,8.394065040650407,8.658211382113821,7.995853658536585,8.180813008130086,8.022845528455287
368:WIECT,COMPUTER ENGINEERING,21063511.875968993,50.434108527131784,17.899224806201552,18.286821705426355,13.868217054263566,49.91472868217054,18.217054263565892,14.37984496124031,44.72093023255814,16.813953488372093,19.449612403100776,11.271317829457365,42.34108527131783,19.6046511627907,14.162790697674419,6.687984496124031,7.153953488372092,6.500852713178294,6.958217054263566,7.420542635658912,7.162248062015506,7.551007751937986,7.62968992248062,7.133798449612402
368:WIECT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182291.65625,49.8125,19.5,19.96875,11.28125,44.84375,19.09375,13.1875,45.03125,21.90625,20.21875,13.28125,40.65625,22.15625,11.75,6.21,6.721249999999999,5.986249999999999,5.986249999999998,6.208749999999999,6.804687500000001,6.82375,7.652812500000001,6.549062500000001
385:ACPCE,COMPUTER ENGINEERING,19579881.293650795,51.77777777777778,20.944444444444443,20.896825396825395,14.857142857142858,53.166666666666664,19.19047619047619,13.920634920634921,44.48412698412698,19.00793650793651,20.0,14.801587301587302,46.611111111111114,19.547619047619047,12.722222222222221,6.288333333333335,6.6709523809523805,6.232936507936508,6.59166666666667,6.871746031746031,7.3199999999999985,7.757777777777779,8.012777777777776,6.968730158730159
385:ACPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182378.764705881,49.6078431372549,21.07843137254902,21.11764705882353,16.50980392156863,51.450980392156865,20.901960784313726,15.588235294117647,46.72549019607843,21.274509803921568,21.11764705882353,16.627450980392158,42.31372549019608,21.58823529411765,16.607843137254903,6.371764705882352,6.547058823529412,6.798235294117648,6.834117647058824,7.348431372549018,6.673529411764706,7.321568627450979,8.148235294117647,7.006666666666666
385:ACPCE,ELECTRONICS ENGINEERING,37001970.358490564,47.339622641509436,20.943396226415093,20.79245283018868,16.528301886792452,50.60377358490566,21.20754716981132,16.32075471698113,45.0,20.132075471698112,20.433962264150942,16.245283018867923,47.0188679245283,20.22641509433962,14.528301886792454,6.076792452830189,6.311886792452831,6.284150943396225,6.1935849056603764,6.824528301886789,7.034150943396227,7.298301886792454,7.943018867924529,6.7462264150943385
385:ACPCE,INFORMATION TECHNOLOGY ENGINEERING,34357612.44776119,48.656716417910445,19.08955223880597,19.44776119402985,14.208955223880597,45.985074626865675,19.47761194029851,15.791044776119403,42.417910447761194,19.73134328358209,20.671641791044777,14.283582089552239,45.46268656716418,19.19402985074627,14.835820895522389,6.100746268656716,6.543283582089552,6.062388059701493,6.383880597014924,6.817910447761194,6.674776119402986,7.4408955223880575,7.79507462686567,6.727910447761192
385:ACPCE,MECHANICAL,34207928.25609756,44.63414634146341,19.085365853658537,19.378048780487806,12.939024390243903,46.36585365853659,19.865853658536587,15.292682926829269,44.76829268292683,19.26829268292683,17.5,14.731707317073171,48.51219512195122,19.804878048780488,14.414634146341463,6.624512195121952,6.890243902439023,6.7269512195121965,6.457560975609755,6.849268292682925,6.929024390243902,7.3350000000000035,7.695121951219515,6.939024390243904
390:RSCE,COMPUTER ENGINEERING,10646126.181818182,48.54545454545455,21.09090909090909,21.272727272727273,18.09090909090909,56.27272727272727,20.545454545454547,15.454545454545455,48.09090909090909,22.90909090909091,20.636363636363637,17.545454545454547,42.72727272727273,20.545454545454547,14.909090909090908,6.180000000000001,6.494545454545454,6.2309090909090905,6.295454545454546,7.529090909090908,8.31,7.796363636363637,8.342727272727274,7.15
390:RSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182438.333333334,37.666666666666664,21.0,19.0,13.0,42.333333333333336,22.0,11.666666666666666,36.333333333333336,21.333333333333332,21.333333333333332,14.333333333333334,33.666666666666664,20.333333333333332,12.0,5.746666666666667,6.2799999999999985,5.8933333333333335,5.5,6.4433333333333325,5.703333333333333,6.826666666666667,7.150000000000001,6.196666666666666
390:RSCE,ELECTRONICS ENGINEERING,50280918.0,38.0,19.0,15.0,15.0,44.0,20.0,16.0,47.0,19.0,18.0,15.0,62.0,22.0,18.0,6.3,6.37,6.15,5.14,6.79,7.26,7.22,8.13,6.67
390:RSCE,MECHANICAL,36884329.161290325,44.67741935483871,20.838709677419356,18.741935483870968,14.35483870967742,49.225806451612904,20.580645161290324,14.096774193548388,46.806451612903224,21.096774193548388,16.64516129032258,15.387096774193548,50.806451612903224,20.483870967741936,15.870967741935484,6.440645161290323,6.54032258064516,7.1,6.5777419354838695,6.767741935483872,6.657419354838711,7.014193548387097,7.993548387096773,6.887096774193548
403:SIGCE,COMPUTER ENGINEERING,19320405.150442477,50.150442477876105,18.761061946902654,19.95575221238938,11.20353982300885,50.34513274336283,19.920353982300885,14.442477876106194,44.54867256637168,20.1858407079646,21.98230088495575,15.0,45.50442477876106,18.849557522123895,15.761061946902656,6.36300884955752,6.512831858407079,6.41628318584071,6.538053097345129,6.724336283185839,7.329557522123893,7.593628318584074,7.927168141592923,6.926725663716812
403:SIGCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182472.68,49.6,21.4,20.04,13.28,49.52,20.2,16.56,49.68,21.04,20.76,17.8,43.28,22.48,15.92,6.2644,6.6388,6.65,6.922399999999998,7.028799999999999,6.8744,7.4776,8.1452,7.001199999999999
421:DJSCE,COMPUTER ENGINEERING,19366170.151761517,54.34959349593496,20.92140921409214,21.0840108401084,14.669376693766937,55.19783197831978,22.241192411924118,17.501355013550135,49.43089430894309,21.531165311653115,21.929539295392953,17.989159891598916,52.146341463414636,21.37940379403794,16.13550135501355,8.562628726287262,8.695149051490517,8.718997289972899,8.616395663956647,8.769512195121957,8.819891598916003,8.591761517615176,8.61214092140922,8.674146341463414
421:DJSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182576.38983051,51.36440677966102,21.703389830508474,20.76271186440678,14.974576271186441,52.76271186440678,18.406779661016948,16.559322033898304,53.0,20.135593220338983,19.093220338983052,11.491525423728813,45.46610169491525,21.28813559322034,15.330508474576272,7.679152542372886,7.989406779661016,8.139322033898308,8.09059322033898,8.483559322033901,8.167881355932199,7.3661864406779705,8.137288135593218,8.007372881355929
421:DJSCE,ELECTRONICS ENGINEERING,31417381.53508772,50.85964912280702,18.140350877192983,19.535087719298247,12.596491228070175,50.81578947368421,20.63157894736842,16.394736842105264,48.64912280701754,20.973684210526315,20.403508771929825,14.228070175438596,49.85087719298246,20.035087719298247,14.473684210526315,7.325614035087721,7.686754385964915,7.170789473684211,7.263684210526316,8.037017543859648,8.161754385964914,7.455526315789474,7.952192982456138,7.632017543859649
421:DJSCE,INFORMATION TECHNOLOGY ENGINEERING,31416314.258064516,50.96774193548387,19.508064516129032,20.258064516129032,15.733870967741936,48.66935483870968,20.508064516129032,16.241935483870968,50.29032258064516,18.887096774193548,20.201612903225808,13.346774193548388,52.63709677419355,20.532258064516128,16.943548387096776,8.199677419354837,8.481612903225807,8.387096774193546,9.029838709677422,9.050322580645162,8.575806451612902,7.854032258064519,8.240887096774193,8.478306451612905
421:DJSCE,MECHANICAL,33230032.350427352,46.81196581196581,19.00854700854701,19.495726495726494,12.512820512820513,48.58119658119658,21.20940170940171,14.995726495726496,49.77350427350427,20.29059829059829,20.46153846153846,14.444444444444445,51.75213675213675,21.675213675213676,14.846153846153847,7.907863247863248,8.076794871794872,7.855769230769235,7.365811965811968,7.649957264957266,7.487521367521371,7.709914529914529,8.071965811965805,7.766196581196584
426:FCRIT,COMPUTER ENGINEERING,19882516.833333332,51.596774193548384,19.919354838709676,21.048387096774192,17.13978494623656,53.82795698924731,20.526881720430108,14.543010752688172,49.29032258064516,19.478494623655912,20.56989247311828,14.489247311827956,49.04838709677419,19.263440860215052,14.456989247311828,7.989354838709676,7.969677419354838,7.743978494623665,8.120698924731183,8.261666666666674,8.093978494623663,8.3447311827957,8.292204301075268,8.102634408602153
426:FCRIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182690.839285715,51.357142857142854,18.642857142857142,18.142857142857142,15.321428571428571,52.410714285714285,19.964285714285715,17.857142857142858,51.82142857142857,19.375,20.125,16.053571428571427,46.607142857142854,18.357142857142858,15.964285714285714,7.2825000000000015,7.499464285714284,7.209642857142856,7.640357142857143,7.927857142857143,7.666607142857143,7.530535714285714,8.160535714285716,7.61482142857143
426:FCRIT,INFORMATION TECHNOLOGY ENGINEERING,30737656.77118644,49.58474576271186,21.305084745762713,21.54237288135593,16.652542372881356,49.07627118644068,19.38135593220339,14.957627118644067,48.313559322033896,19.440677966101696,20.04237288135593,12.601694915254237,51.25423728813559,18.593220338983052,13.296610169491526,6.872118644067798,7.148898305084749,6.88228813559322,7.657033898305089,7.755677966101698,7.535084745762715,7.618389830508473,8.036525423728815,7.4388135593220355
426:FCRIT,MECHANICAL,32581442.88235294,46.20168067226891,17.243697478991596,19.07563025210084,15.420168067226891,48.99159663865546,17.470588235294116,16.571428571428573,49.05042016806723,18.016806722689076,18.823529411764707,15.067226890756302,52.39495798319328,19.327731092436974,16.66386554621849,7.725210084033612,7.74260504201681,7.514957983193273,7.786470588235294,7.618235294117646,7.450672268907561,7.502016806722687,7.839999999999999,7.648151260504205
428:DMCE,CIVIL,25838319.156716418,45.05597014925373,19.388059701492537,19.761194029850746,14.970149253731343,47.19402985074627,21.421641791044777,14.899253731343284,50.98134328358209,19.723880597014926,19.458955223880597,16.399253731343283,57.69776119402985,21.779850746268657,15.544776119402986,7.024589552238802,7.170261194029849,6.7876119402985085,6.716791044776118,6.943283582089553,6.837126865671639,7.864402985074626,8.090111940298515,7.17996268656716
428:DMCE,COMPUTER ENGINEERING,20544082.440972224,52.072916666666664,21.40277777777778,21.697916666666668,15.243055555555555,53.173611111111114,20.645833333333332,18.20486111111111,46.59722222222222,21.54861111111111,20.73611111111111,14.39236111111111,47.861111111111114,21.836805555555557,17.42361111111111,6.943055555555556,7.265833333333331,6.96284722222222,7.434444444444444,7.660694444444451,8.462569444444455,8.163888888888893,8.338784722222224,7.654722222222225
428:DMCE,ELECTRONICS ENGINEERING,30007470.444444444,46.77777777777778,22.16296296296296,21.362962962962964,18.20740740740741,52.60740740740741,22.096296296296295,16.451851851851853,47.94074074074074,21.874074074074073,20.674074074074074,15.022222222222222,52.46666666666667,22.733333333333334,14.437037037037037,6.546592592592589,6.68748148148148,6.31525925925926,6.426222222222224,7.144592592592596,7.214518518518514,7.535703703703706,8.200814814814816,7.009407407407408
428:DMCE,INFORMATION TECHNOLOGY ENGINEERING,31114453.663157895,52.43157894736842,18.894736842105264,18.94736842105263,15.663157894736843,47.61052631578947,20.08421052631579,14.326315789473684,46.32631578947368,21.157894736842106,20.74736842105263,14.505263157894737,47.33684210526316,19.48421052631579,14.56842105263158,6.721263157894737,7.006526315789473,6.5565263157894735,7.020631578947366,6.7907368421052645,6.826105263157895,7.550947368421049,7.993894736842102,7.058631578947369
428:DMCE,MECHANICAL,32607980.63218391,45.735632183908045,20.60919540229885,21.367816091954023,14.436781609195402,49.310344827586206,19.804597701149426,15.482758620689655,49.4367816091954,20.28735632183908,21.298850574712645,14.758620689655173,52.28735632183908,20.95402298850575,17.137931034482758,7.2732183908045975,7.380804597701147,7.211609195402297,7.327126436781608,7.342758620689659,7.396666666666668,7.832873563218395,8.142988505747129,7.489310344827586
438:KGSCE,COMPUTER ENGINEERING,19006900.181034483,51.6551724137931,20.99137931034483,21.74137931034483,16.629310344827587,53.8448275862069,20.896551724137932,15.663793103448276,47.21551724137931,21.698275862068964,21.198275862068964,13.741379310344827,48.51724137931034,21.775862068965516,15.017241379310345,6.402155172413793,6.490000000000001,6.0679310344827595,6.465775862068966,6.668189655172413,7.229827586206893,8.14586206896552,8.34956896551724,6.978017241379312
438:KGSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182756.0,51.73684210526316,20.210526315789473,18.789473684210527,12.368421052631579,50.473684210526315,20.789473684210527,11.473684210526315,46.421052631578945,19.842105263157894,19.789473684210527,13.736842105263158,43.05263157894737,20.36842105263158,10.157894736842104,6.198947368421052,6.444210526315789,6.169999999999999,6.152105263157894,6.808421052631578,6.37578947368421,6.9273684210526305,7.717894736842103,6.600000000000001
438:KGSCE,INFORMATION TECHNOLOGY ENGINEERING,39620314.05263158,46.280701754385966,21.228070175438596,20.403508771929825,14.719298245614034,44.87719298245614,20.12280701754386,15.263157894736842,43.578947368421055,20.736842105263158,19.29824561403509,14.491228070175438,46.473684210526315,18.964912280701753,16.263157894736842,6.114561403508771,6.237017543859648,6.047368421052632,6.547719298245614,6.817719298245614,7.290350877192983,7.389473684210528,7.844912280701752,6.786491228070175
438:KGSCE,MECHANICAL,34730544.43795621,44.63503649635037,19.51094890510949,16.94160583941606,13.211678832116789,47.54744525547445,18.7007299270073,15.927007299270073,47.4014598540146,19.635036496350367,19.145985401459853,14.715328467153284,50.64233576642336,19.963503649635037,15.036496350364963,6.791678832116791,7.068686131386859,6.7887591240875915,6.553065693430656,6.627737226277373,6.626642335766425,7.334233576642337,7.883211678832119,6.9596350364963495
442:LTCE,COMPUTER ENGINEERING,20069642.283088237,52.294117647058826,19.83823529411765,20.06985294117647,14.279411764705882,52.81985294117647,19.389705882352942,15.529411764705882,45.92279411764706,20.985294117647058,20.610294117647058,16.003676470588236,46.661764705882355,21.28676470588235,15.422794117647058,6.5479779411764705,6.610845588235298,6.443455882352942,6.891213235294119,7.326580882352939,7.584448529411764,7.996176470588232,8.182610294117652,7.198602941176468
442:LTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182835.25,51.78846153846154,22.326923076923077,21.96153846153846,16.03846153846154,49.32692307692308,22.307692307692307,16.923076923076923,50.96153846153846,22.78846153846154,21.73076923076923,17.076923076923077,44.46153846153846,22.115384615384617,16.0,6.297307692307693,6.234807692307693,6.790384615384617,6.398076923076922,6.948269230769232,6.670192307692308,7.107499999999996,8.35923076923077,6.8517307692307705
442:LTCE,ELECTRONICS ENGINEERING,39420277.36111111,47.083333333333336,19.805555555555557,20.36111111111111,13.166666666666666,46.361111111111114,18.583333333333332,12.5,43.44444444444444,20.583333333333332,19.444444444444443,12.86111111111111,48.111111111111114,17.52777777777778,13.0,6.661944444444445,6.862777777777778,6.55,6.631666666666665,6.9269444444444455,6.733611111111109,6.930833333333333,7.4624999999999995,6.845277777777779
442:LTCE,MECHANICAL,33911244.16513761,44.07339449541284,19.495412844036696,18.821100917431192,14.692660550458715,46.95412844036697,18.619266055045873,16.821100917431192,46.518348623853214,19.74770642201835,18.761467889908257,16.15137614678899,48.87614678899082,20.10091743119266,14.885321100917432,6.9636238532110095,7.130963302752291,7.049036697247711,6.572889908256882,6.502798165137614,6.537201834862387,7.327201834862384,7.8845871559633025,6.996788990825689
443:FAMT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182941.2,47.96,19.32,19.34,14.34,48.8,19.94,16.66,46.58,19.9,18.42,11.74,42.18,19.78,11.72,6.789800000000001,6.898000000000001,6.8702000000000005,6.4606,6.849399999999998,6.494400000000002,7.001199999999999,7.687800000000001,6.8812
443:FAMT,ELECTRONICS ENGINEERING,34504361.96491228,50.280701754385966,21.666666666666668,20.87719298245614,15.929824561403509,48.03508771929825,21.24561403508772,15.596491228070175,46.1578947368421,20.43859649122807,18.859649122807017,17.842105263157894,47.26315789473684,21.80701754385965,14.263157894736842,6.517368421052632,6.681929824561403,6.495438596491232,6.453508771929825,6.757017543859649,6.849473684210526,7.340877192982456,7.989298245614032,6.8863157894736835
443:FAMT,INFORMATION TECHNOLOGY ENGINEERING,30657815.945054945,51.8021978021978,18.824175824175825,17.35164835164835,15.021978021978022,45.40659340659341,19.703296703296704,16.45054945054945,43.57142857142857,18.978021978021978,18.64835164835165,14.351648351648352,46.62637362637363,21.24175824175824,14.87912087912088,6.707912087912086,6.845824175824175,6.517142857142857,6.93010989010989,7.231538461538461,7.048351648351649,7.456483516483519,7.769780219780221,7.063846153846157
443:FAMT,MECHANICAL,36162628.97837838,43.7027027027027,19.194594594594594,19.221621621621622,15.135135135135135,47.2,18.535135135135135,15.497297297297298,49.027027027027025,19.18918918918919,18.502702702702702,14.95135135135135,49.189189189189186,19.237837837837837,15.221621621621622,7.2511891891891915,7.453297297297303,7.568540540540546,7.080648648648645,6.7782702702702675,7.1234054054054,7.527135135135137,7.886270270270272,7.334810810810809
461:SSJCE,COMPUTER ENGINEERING,19615659.215789475,51.363157894736844,21.18421052631579,20.478947368421053,16.105263157894736,52.9,21.46315789473684,15.757894736842106,46.363157894736844,21.16315789473684,20.778947368421054,16.75263157894737,47.036842105263155,21.157894736842106,15.368421052631579,6.237052631578949,6.661736842105263,6.376526315789474,6.5856315789473685,6.83084210526316,7.304684210526313,8.034947368421053,8.320947368421054,7.044210526315789
